"chunk_id","doc_uid","doc_id","concept_name","mentions_source"
"17/2022/NĐ-CP|Nghị định 17/2022/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực hóa chất và vật liệu nổ công nghiệp; điện lực, an toàn đập thủy điện, sử dụng năng lượng tiết kiệm và hiệu quả; hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng; hoạt động dầu khí, kinh doanh xăng dầu và khí|Điều 1#0","17/2022/NĐ-CP|Nghị định 17/2022/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực hóa chất và vật liệu nổ công nghiệp; điện lực, an toàn đập thủy điện, sử dụng năng lượng tiết kiệm và hiệu quả; hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng; hoạt động dầu khí, kinh doanh xăng dầu và khí|Điều 1","152897","doanh nghiệp tư nhân","substring"
"17/2022/NĐ-CP|Nghị định 17/2022/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực hóa chất và vật liệu nổ công nghiệp; điện lực, an toàn đập thủy điện, sử dụng năng lượng tiết kiệm và hiệu quả; hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng; hoạt động dầu khí, kinh doanh xăng dầu và khí|Điều 1#0","17/2022/NĐ-CP|Nghị định 17/2022/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực hóa chất và vật liệu nổ công nghiệp; điện lực, an toàn đập thủy điện, sử dụng năng lượng tiết kiệm và hiệu quả; hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng; hoạt động dầu khí, kinh doanh xăng dầu và khí|Điều 1","152897","công ty cổ phần","substring"
"17/2022/NĐ-CP|Nghị định 17/2022/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực hóa chất và vật liệu nổ công nghiệp; điện lực, an toàn đập thủy điện, sử dụng năng lượng tiết kiệm và hiệu quả; hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng; hoạt động dầu khí, kinh doanh xăng dầu và khí|Điều 1#0","17/2022/NĐ-CP|Nghị định 17/2022/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực hóa chất và vật liệu nổ công nghiệp; điện lực, an toàn đập thủy điện, sử dụng năng lượng tiết kiệm và hiệu quả; hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng; hoạt động dầu khí, kinh doanh xăng dầu và khí|Điều 1","152897","công ty trách nhiệm hữu hạn","substring"
"330/2005/QĐ-TTg|Quyết định 330/2005/QĐ-TTg Về việc ban hành Quy chế bán đấu giá công ty nhà nước|Điều 3#0","330/2005/QĐ-TTg|Quyết định 330/2005/QĐ-TTg Về việc ban hành Quy chế bán đấu giá công ty nhà nước|Điều 3","16913","đầu tư trong nước","substring"
"330/2005/QĐ-TTg|Quyết định 330/2005/QĐ-TTg Về việc ban hành Quy chế bán đấu giá công ty nhà nước|Điều 3#0","330/2005/QĐ-TTg|Quyết định 330/2005/QĐ-TTg Về việc ban hành Quy chế bán đấu giá công ty nhà nước|Điều 3","16913","đầu tư nước ngoài","substring"
"53 /2025/TT-BCT|Thông tư 53 /2025/TT-BCT Quy định về đào tạo, cấp chứng chỉ quản lý năng lượng  và kiểm toán viên năng lượng|Điều 12#0","53 /2025/TT-BCT|Thông tư 53 /2025/TT-BCT Quy định về đào tạo, cấp chứng chỉ quản lý năng lượng  và kiểm toán viên năng lượng|Điều 12","183763","kiểm toán","substring"
"21/2025/TT-BTP|Thông tư 21/2025/TT-BTP Sửa đổi, bổ sung một số điều của Thông tư số 02/2017/TT-BTP 
ngày 23 tháng 3 năm 2017 của Bộ trưởng Bộ Tư pháp hướng dẫn một số nội dung quản lý công chức, viên chức, người lao động thuộc hệ thống tổ chức thi hành án dân sự; được sửa đổi, bổ sung bởi Thông tư số 18/2018/TT-BTP; bãi bỏ một số điều bởi Thông tư số 06/2021/TT-BTP và Thông tư số 12/2024/TT-BTP|Điều 58#0","21/2025/TT-BTP|Thông tư 21/2025/TT-BTP Sửa đổi, bổ sung một số điều của Thông tư số 02/2017/TT-BTP 
ngày 23 tháng 3 năm 2017 của Bộ trưởng Bộ Tư pháp hướng dẫn một số nội dung quản lý công chức, viên chức, người lao động thuộc hệ thống tổ chức thi hành án dân sự; được sửa đổi, bổ sung bởi Thông tư số 18/2018/TT-BTP; bãi bỏ một số điều bởi Thông tư số 06/2021/TT-BTP và Thông tư số 12/2024/TT-BTP|Điều 58","183518","người lao động","substring"
"18/2021/TT-BLĐTBXH|Thông tư 18/2021/TT-BLĐTBXH Quy định về thời giờ làm việc, thời giờ nghỉ ngơi đối với người lao động làm các công việc sản xuất có tính thời vụ, công việc gia công theo đơn đặt hàng|Điều 2#0","18/2021/TT-BLĐTBXH|Thông tư 18/2021/TT-BLĐTBXH Quy định về thời giờ làm việc, thời giờ nghỉ ngơi đối với người lao động làm các công việc sản xuất có tính thời vụ, công việc gia công theo đơn đặt hàng|Điều 2","153297","thời giờ làm việc","substring"
"18/2021/TT-BLĐTBXH|Thông tư 18/2021/TT-BLĐTBXH Quy định về thời giờ làm việc, thời giờ nghỉ ngơi đối với người lao động làm các công việc sản xuất có tính thời vụ, công việc gia công theo đơn đặt hàng|Điều 2#0","18/2021/TT-BLĐTBXH|Thông tư 18/2021/TT-BLĐTBXH Quy định về thời giờ làm việc, thời giờ nghỉ ngơi đối với người lao động làm các công việc sản xuất có tính thời vụ, công việc gia công theo đơn đặt hàng|Điều 2","153297","thời giờ nghỉ ngơi","substring"
"18/2021/TT-BLĐTBXH|Thông tư 18/2021/TT-BLĐTBXH Quy định về thời giờ làm việc, thời giờ nghỉ ngơi đối với người lao động làm các công việc sản xuất có tính thời vụ, công việc gia công theo đơn đặt hàng|Điều 2#0","18/2021/TT-BLĐTBXH|Thông tư 18/2021/TT-BLĐTBXH Quy định về thời giờ làm việc, thời giờ nghỉ ngơi đối với người lao động làm các công việc sản xuất có tính thời vụ, công việc gia công theo đơn đặt hàng|Điều 2","153297","hợp đồng lao động","substring"
"42/2002/QĐ-UB|Quyết định 42/2002/QĐ-UB V/v Thành lập Doanh nghiệp Nhà nước hoạt động công ích Công ty Thuỷ nông tỉnh Bình Phước|Điều 3#0","42/2002/QĐ-UB|Quyết định 42/2002/QĐ-UB V/v Thành lập Doanh nghiệp Nhà nước hoạt động công ích Công ty Thuỷ nông tỉnh Bình Phước|Điều 3","68771","người lao động","substring"
"80/2025/QĐ-UBND|Quyết định 80/2025/QĐ-UBND Bãi bỏ Quyết định số 199/2003/QĐ-UB ngày 22 tháng 9 năm 2003 của Ủy ban nhân dân Thành phố Hồ Chí Minh về việc ủy quyền cho Giám đốc Sở Lao động - Thương binh và Xã hội phê duyệt phương án sắp xếp lao động dôi dư do sắp xếp lại doanh nghiệp Nhà nước và báo cáo quyết toán, danh sách chi trả trợ cấp cho người lao động dôi dư|Điều 2#0","80/2025/QĐ-UBND|Quyết định 80/2025/QĐ-UBND Bãi bỏ Quyết định số 199/2003/QĐ-UB ngày 22 tháng 9 năm 2003 của Ủy ban nhân dân Thành phố Hồ Chí Minh về việc ủy quyền cho Giám đốc Sở Lao động - Thương binh và Xã hội phê duyệt phương án sắp xếp lao động dôi dư do sắp xếp lại doanh nghiệp Nhà nước và báo cáo quyết toán, danh sách chi trả trợ cấp cho người lao động dôi dư|Điều 2","179212","người lao động","substring"
"40/2025/TT-NHNN|Thông tư 40/2025/TT-NHNN Hướng dẫn về quản lý ngoại hối đối với đầu tư ra nước ngoài trong hoạt động dầu khí|Điều 10#0","40/2025/TT-NHNN|Thông tư 40/2025/TT-NHNN Hướng dẫn về quản lý ngoại hối đối với đầu tư ra nước ngoài trong hoạt động dầu khí|Điều 10","183498","đầu tư nước ngoài","substring"
"40/2025/TT-NHNN|Thông tư 40/2025/TT-NHNN Hướng dẫn về quản lý ngoại hối đối với đầu tư ra nước ngoài trong hoạt động dầu khí|Điều 10#0","40/2025/TT-NHNN|Thông tư 40/2025/TT-NHNN Hướng dẫn về quản lý ngoại hối đối với đầu tư ra nước ngoài trong hoạt động dầu khí|Điều 10","183498","giấy chứng nhận đăng ký đầu tư","substring"
"40/2025/TT-NHNN|Thông tư 40/2025/TT-NHNN Hướng dẫn về quản lý ngoại hối đối với đầu tư ra nước ngoài trong hoạt động dầu khí|Điều 10#0","40/2025/TT-NHNN|Thông tư 40/2025/TT-NHNN Hướng dẫn về quản lý ngoại hối đối với đầu tư ra nước ngoài trong hoạt động dầu khí|Điều 10","183498","dự án đầu tư","substring"
"218/CP|Nghị định 218/CP Về việc ban hành Điều lệ tạm thời về các chế độ bảo hiểm xã hội đối với công nhân viên chức nhà nước|Điều 38#0","218/CP|Nghị định 218/CP Về việc ban hành Điều lệ tạm thời về các chế độ bảo hiểm xã hội đối với công nhân viên chức nhà nước|Điều 38","1354","bảo hiểm xã hội","substring"
"192/2009/TT-BTC|Thông tư 192/2009/TT-BTC Hướng dẫn thí điểm việc nộp tiền sử dụng đất đối với dự án khu đô thị mới, dự án nhà ở, dự án hạ tầng kỹ thuật khu công nghiệp tại Nghị quyết số 33/2008/NQ-CP ngày 31/12/2008 của Chính phủ|Điều 2#2","192/2009/TT-BTC|Thông tư 192/2009/TT-BTC Hướng dẫn thí điểm việc nộp tiền sử dụng đất đối với dự án khu đô thị mới, dự án nhà ở, dự án hạ tầng kỹ thuật khu công nghiệp tại Nghị quyết số 33/2008/NQ-CP ngày 31/12/2008 của Chính phủ|Điều 2","23728","quyền sử dụng đất","substring"
"192/2009/TT-BTC|Thông tư 192/2009/TT-BTC Hướng dẫn thí điểm việc nộp tiền sử dụng đất đối với dự án khu đô thị mới, dự án nhà ở, dự án hạ tầng kỹ thuật khu công nghiệp tại Nghị quyết số 33/2008/NQ-CP ngày 31/12/2008 của Chính phủ|Điều 2#2","192/2009/TT-BTC|Thông tư 192/2009/TT-BTC Hướng dẫn thí điểm việc nộp tiền sử dụng đất đối với dự án khu đô thị mới, dự án nhà ở, dự án hạ tầng kỹ thuật khu công nghiệp tại Nghị quyết số 33/2008/NQ-CP ngày 31/12/2008 của Chính phủ|Điều 2","23728","dự án đầu tư","substring"
"30/2007/QĐ-UBND|Quyết định 30/2007/QĐ-UBND Về việc quy định mức phụ cấp cán bộ cụm Văn Hóa Thể Thao liên xã|Điều 3#0","30/2007/QĐ-UBND|Quyết định 30/2007/QĐ-UBND Về việc quy định mức phụ cấp cán bộ cụm Văn Hóa Thể Thao liên xã|Điều 3","54494","phụ cấp","substring"
"30/2007/QĐ-UBND|Quyết định 30/2007/QĐ-UBND Về việc quy định mức phụ cấp cán bộ cụm Văn Hóa Thể Thao liên xã|Điều 3#0","30/2007/QĐ-UBND|Quyết định 30/2007/QĐ-UBND Về việc quy định mức phụ cấp cán bộ cụm Văn Hóa Thể Thao liên xã|Điều 3","54494","tiền lương","substring"
"33/2014/TT-BTC|Thông tư 33/2014/TT-BTC Hướng dẫn thực hiện chế độ phụ cấp thâm niên và phụ cấp ưu đãi nghề đối với người làm công tác dự trữ quốc gia|Điều 4#3","33/2014/TT-BTC|Thông tư 33/2014/TT-BTC Hướng dẫn thực hiện chế độ phụ cấp thâm niên và phụ cấp ưu đãi nghề đối với người làm công tác dự trữ quốc gia|Điều 4","45749","bảo hiểm xã hội","substring"
"33/2014/TT-BTC|Thông tư 33/2014/TT-BTC Hướng dẫn thực hiện chế độ phụ cấp thâm niên và phụ cấp ưu đãi nghề đối với người làm công tác dự trữ quốc gia|Điều 4#3","33/2014/TT-BTC|Thông tư 33/2014/TT-BTC Hướng dẫn thực hiện chế độ phụ cấp thâm niên và phụ cấp ưu đãi nghề đối với người làm công tác dự trữ quốc gia|Điều 4","45749","phụ cấp","substring"
"06/2007/QĐ-UBND|Quyết định 06/2007/QĐ-UBND Về việc ban hành Quy định biện pháp quản lý thuế đối với các tổ chức, cá nhân kinh doanh các dịch vụ karaoke, massage, vũ trường, khách sạn, nhà nghỉ, ăn uống, cà phê giải khát nộp thuế Giá trị gia tăng theo phương pháp khấu trừ thuế trên địa bàn tỉnh Quảng Ngãi|Điều 3#0","06/2007/QĐ-UBND|Quyết định 06/2007/QĐ-UBND Về việc ban hành Quy định biện pháp quản lý thuế đối với các tổ chức, cá nhân kinh doanh các dịch vụ karaoke, massage, vũ trường, khách sạn, nhà nghỉ, ăn uống, cà phê giải khát nộp thuế Giá trị gia tăng theo phương pháp khấu trừ thuế trên địa bàn tỉnh Quảng Ngãi|Điều 3","55889","thuế giá trị gia tăng","substring"
"06/2007/QĐ-UBND|Quyết định 06/2007/QĐ-UBND Về việc ban hành Quy định biện pháp quản lý thuế đối với các tổ chức, cá nhân kinh doanh các dịch vụ karaoke, massage, vũ trường, khách sạn, nhà nghỉ, ăn uống, cà phê giải khát nộp thuế Giá trị gia tăng theo phương pháp khấu trừ thuế trên địa bàn tỉnh Quảng Ngãi|Điều 3#0","06/2007/QĐ-UBND|Quyết định 06/2007/QĐ-UBND Về việc ban hành Quy định biện pháp quản lý thuế đối với các tổ chức, cá nhân kinh doanh các dịch vụ karaoke, massage, vũ trường, khách sạn, nhà nghỉ, ăn uống, cà phê giải khát nộp thuế Giá trị gia tăng theo phương pháp khấu trừ thuế trên địa bàn tỉnh Quảng Ngãi|Điều 3","55889","kê khai thuế","substring"
"06/2007/QĐ-UBND|Quyết định 06/2007/QĐ-UBND Về việc ban hành Quy định biện pháp quản lý thuế đối với các tổ chức, cá nhân kinh doanh các dịch vụ karaoke, massage, vũ trường, khách sạn, nhà nghỉ, ăn uống, cà phê giải khát nộp thuế Giá trị gia tăng theo phương pháp khấu trừ thuế trên địa bàn tỉnh Quảng Ngãi|Điều 3#0","06/2007/QĐ-UBND|Quyết định 06/2007/QĐ-UBND Về việc ban hành Quy định biện pháp quản lý thuế đối với các tổ chức, cá nhân kinh doanh các dịch vụ karaoke, massage, vũ trường, khách sạn, nhà nghỉ, ăn uống, cà phê giải khát nộp thuế Giá trị gia tăng theo phương pháp khấu trừ thuế trên địa bàn tỉnh Quảng Ngãi|Điều 3","55889","mã số thuế","substring"
"65/2026/NĐ-CP|Nghị định 65/2026/NĐ-CP Quy định chi tiết một số điều và biện pháp thi hành Luật Phục hồi, phá sản về Quản tài viên và hành nghề quản lý, thanh lý tài sản|Điều 16#0","65/2026/NĐ-CP|Nghị định 65/2026/NĐ-CP Quy định chi tiết một số điều và biện pháp thi hành Luật Phục hồi, phá sản về Quản tài viên và hành nghề quản lý, thanh lý tài sản|Điều 16","187585","phá sản","substring"
